time_s,time_hr,g40_depth_m,g40_Q_m3s,g40_vel_ms,g70_depth_m,g70_Q_m3s,g70_vel_ms,g100_depth_m,g100_Q_m3s,g100_vel_ms
30.0,0.00833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.01667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,0.03333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,0.04167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210.0,0.05833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240.0,0.06667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300.0,0.08333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330.0,0.09167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390.0,0.10833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420.0,0.11667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.0,0.13333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510.0,0.14167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570.0,0.15833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600.0,0.16667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630.0,0.175,0.0023,0.0015,0.0224,0.0,0.0,0.0,0.0,0.0,0.0
660.0,0.18333,0.1369,2.4158,0.5884,0.0,0.0,0.0,0.0,0.0,0.0
690.0,0.19167,0.3729,13.7848,1.2323,0.0,0.0,0.0,0.0,0.0,0.0
720.0,0.2,0.5315,21.7858,1.3664,0.0,0.0,0.0,0.0,0.0,0.0
750.0,0.20833,0.6433,27.2275,1.4109,0.0,0.0,0.0,0.0,0.0,0.0
780.0,0.21667,0.7272,31.1855,1.4295,0.0,0.0,0.0,0.0,0.0,0.0
810.0,0.225,0.7929,34.2084,1.4382,0.0,0.0,0.0,0.0,0.0,0.0
840.0,0.23333,0.8457,36.5908,1.4422,0.0,0.0,0.0,0.0,0.0,0.0
870.0,0.24167,0.8892,38.5143,1.4437,0.0,0.0,0.0,0.0,0.0,0.0
900.0,0.25,0.9255,40.0944,1.444,0.0,0.0,0.0,0.0,0.0,0.0
930.0,0.25833,0.9562,41.4099,1.4436,0.0,0.0,0.0,0.0,0.0,0.0
960.0,0.26667,0.9824,42.5165,1.4427,0.0,0.0,0.0,0.0,0.0,0.0
990.0,0.275,1.0048,43.4557,1.4416,0.0,0.0,0.0,0.0,0.0,0.0
1020.0,0.28333,1.0243,44.2587,1.4403,0.0,0.0,0.0,0.0,0.0,0.0
1050.0,0.29167,1.0412,44.949,1.4391,0.0,0.0,0.0,0.0,0.0,0.0
1080.0,0.3,1.0559,45.5459,1.4378,0.0,0.0,0.0,0.0,0.0,0.0
1110.0,0.30833,1.0688,46.0639,1.4366,0.0,0.0,0.0,0.0,0.0,0.0
1140.0,0.31667,1.0802,46.5153,1.4354,0.0,0.0,0.0,0.0,0.0,0.0
1170.0,0.325,1.0902,46.91,1.4343,0.0,0.0,0.0,0.0,0.0,0.0
1200.0,0.33333,1.099,47.2561,1.4333,0.0,0.0,0.0,0.0,0.0,0.0
1230.0,0.34167,1.1069,47.5603,1.4323,0.0002,0.0,0.0049,0.0,0.0,0.0
1260.0,0.35,1.1138,47.8282,1.4314,0.06,0.494,0.2742,0.0,0.0,0.0
1290.0,0.35833,1.12,48.0647,1.4305,0.2884,9.2776,1.0723,0.0,0.0,0.0
1320.0,0.36667,1.1255,48.2739,1.4297,0.4609,17.8312,1.2897,0.0,0.0,0.0
1350.0,0.375,1.1304,48.4592,1.429,0.5816,23.6666,1.3563,0.0,0.0,0.0
1380.0,0.38333,1.1348,48.6235,1.4283,0.6718,27.9217,1.3855,0.0,0.0,0.0
1410.0,0.39167,1.1387,48.7694,1.4277,0.7423,31.1942,1.4008,0.0,0.0,0.0
1440.0,0.4,1.1421,48.8992,1.4271,0.7992,33.8003,1.4097,0.0,0.0,0.0
1470.0,0.40833,1.1453,49.0147,1.4266,0.8462,35.9293,1.4153,0.0,0.0,0.0
1500.0,0.41667,1.1481,49.1176,1.4261,0.8857,37.7011,1.4188,0.0,0.0,0.0
1530.0,0.425,1.1506,49.2094,1.4257,0.9193,39.1951,1.4212,0.0,0.0,0.0
1560.0,0.43333,1.1528,49.2913,1.4253,0.9481,40.4689,1.4228,0.0,0.0,0.0
1590.0,0.44167,1.1548,49.3645,1.4249,0.9731,41.5644,1.4239,0.0,0.0,0.0
1620.0,0.45,1.1566,49.4299,1.4246,0.9948,42.5131,1.4245,0.0,0.0,0.0
1650.0,0.45833,1.1582,49.4883,1.4242,1.0138,43.3396,1.425,0.0,0.0,0.0
1680.0,0.46667,1.1597,49.5407,1.424,1.0306,44.0628,1.4252,0.0,0.0,0.0
1710.0,0.475,1.161,49.5875,1.4237,1.0453,44.6982,1.4253,0.0,0.0,0.0
1740.0,0.48333,1.1622,49.6295,1.4235,1.0584,45.2585,1.4253,0.0,0.0,0.0
1770.0,0.49167,1.1632,49.667,1.4232,1.07,45.754,1.4253,0.0,0.0,0.0
1800.0,0.5,1.1642,49.7007,1.4231,1.0804,46.1934,1.4252,0.0,0.0,0.0
1830.0,0.50833,1.165,49.731,1.4229,1.0896,46.5838,1.4251,0.0,0.0,0.0
1860.0,0.51667,1.1658,49.7579,1.4227,1.0979,46.9315,1.4249,0.0013,0.0006,0.0158
1890.0,0.525,1.1664,49.7705,1.4223,1.1053,47.2416,1.4247,0.1018,1.3604,0.4453
1920.0,0.53333,1.1664,49.6772,1.4197,1.1119,47.5186,1.4246,0.3246,11.0233,1.1321
1950.0,0.54167,1.1642,49.2751,1.4108,1.1178,47.7663,1.4244,0.4814,18.6824,1.2937
1980.0,0.55,1.1581,48.4068,1.3933,1.1232,47.9874,1.4242,0.593,24.0128,1.3497
2010.0,0.55833,1.1471,47.0775,1.368,1.1279,48.182,1.4239,0.6778,27.9795,1.3761
2040.0,0.56667,1.1315,45.4025,1.3375,1.1322,48.3427,1.4233,0.7448,31.0737,1.3907
2070.0,0.575,1.1121,43.5202,1.3045,1.1357,48.4521,1.4221,0.7993,33.5623,1.3997
2100.0,0.58333,1.0897,41.5338,1.2705,1.1384,48.4858,1.4198,0.8446,35.6178,1.4056
2130.0,0.59167,1.0653,39.5342,1.2371,1.1399,48.4182,1.4158,0.8827,37.3329,1.4097
2160.0,0.6,1.0393,37.5551,1.2044,1.1401,48.2284,1.41,0.9154,38.7939,1.4126
2190.0,0.60833,1.0122,35.6074,1.1726,1.1388,47.8994,1.4021,0.9439,40.0604,1.4147
2220.0,0.61667,0.985,33.7674,1.1427,1.1357,47.4399,1.3923,0.9682,41.1297,1.4161
2250.0,0.625,0.9572,31.9831,1.1138,1.131,46.8416,1.3806,0.9896,42.0612,1.4168
2280.0,0.63333,0.9295,30.2861,1.0861,1.1244,46.1224,1.3673,1.0082,42.8533,1.4168
2310.0,0.64167,0.9024,28.7003,1.0601,1.1164,45.3112,1.3529,1.0241,43.5047,1.4161
2340.0,0.65,0.8753,27.1762,1.0349,1.1068,44.4001,1.3372,1.038,44.0362,1.4142
2370.0,0.65833,0.8491,25.7569,1.0112,1.0959,43.4331,1.321,1.0496,44.4341,1.4111
2400.0,0.66667,0.823,24.3954,0.9881,1.0837,42.3964,1.3041,1.0596,44.7173,1.4067
2430.0,0.675,0.7975,23.1102,0.9659,1.0704,41.3187,1.2867,1.0677,44.8862,1.4013
2460.0,0.68333,0.7731,21.9156,0.9449,1.0565,40.2298,1.2693,1.074,44.9473,1.395
2490.0,0.69167,0.7489,20.7703,0.9245,1.0415,39.1066,1.2516,1.0786,44.9085,1.3879
2520.0,0.7,0.7258,19.7062,0.905,1.0262,37.9929,1.2341,1.0815,44.7764,1.3801
2550.0,0.70833,0.703,18.686,0.886,1.0101,36.8613,1.2164,1.0828,44.553,1.3716
2580.0,0.71667,0.6809,17.7235,0.8676,0.9936,35.7357,1.1989,1.0825,44.2464,1.3624
2610.0,0.725,0.6599,16.8294,0.8501,0.977,34.6391,1.1818,1.0809,43.8705,1.3529
2640.0,0.73333,0.6392,15.9719,0.8329,0.96,33.5406,1.1646,1.0779,43.4205,1.3427
2670.0,0.74167,0.6192,15.1628,0.8163,0.9428,32.4613,1.1477,1.0737,42.9094,1.3322
2700.0,0.75,0.6001,14.4114,0.8004,0.9259,31.4211,1.1312,1.0684,42.3544,1.3214
2730.0,0.75833,0.5815,13.6906,0.7848,0.9086,30.3881,1.1148,1.062,41.7445,1.3102
2760.0,0.76667,0.5635,13.0107,0.7697,0.8914,29.3815,1.0987,1.0547,41.0953,1.2988
2790.0,0.775,0.5461,12.3684,0.7549,0.8742,28.401,1.0829,1.0466,40.4123,1.2871
2820.0,0.78333,0.5293,11.7604,0.7406,0.8572,27.4455,1.0673,1.0377,39.7,1.2752
2850.0,0.79167,0.5133,11.194,0.7269,0.8405,26.5307,1.0522,1.0283,38.9756,1.2634
2880.0,0.8,0.4976,10.6486,0.7133,0.8237,25.6266,1.0371,1.0181,38.2198,1.2513
2910.0,0.80833,0.4825,10.1324,0.7001,0.807,24.749,1.0223,1.0075,37.4488,1.239
2940.0,0.81667,0.4681,9.6516,0.6874,0.7908,23.912,1.0079,0.9965,36.6799,1.227
2970.0,0.825,0.4542,9.1962,0.675,0.7748,23.1009,0.9938,0.9852,35.904,1.2148
3000.0,0.83333,0.4405,8.7576,0.6627,0.7588,22.3022,0.9797,0.9733,35.1106,1.2025
3030.0,0.84167,0.4276,8.3494,0.6509,0.7433,21.5428,0.9661,0.9614,34.3294,1.1903
3060.0,0.85,0.4151,7.9627,0.6394,0.728,20.8087,0.9528,0.9492,33.5497,1.1782
3090.0,0.85833,0.403,7.5964,0.6283,0.713,20.0993,0.9396,0.9368,32.7735,1.1661
3120.0,0.86667,0.3914,7.2494,0.6173,0.6983,19.4142,0.9267,0.9244,32.0027,1.154
