time_s,time_hr,g40_depth_m,g40_Q_m3s,g40_vel_ms,g70_depth_m,g70_Q_m3s,g70_vel_ms,g100_depth_m,g100_Q_m3s,g100_vel_ms
10410.0,2.89167,0.0196,0.0363,0.0923,0.0458,0.1483,0.1618,0.0786,0.3631,0.2309
10440.0,2.9,0.0195,0.0359,0.092,0.0456,0.1469,0.1612,0.0782,0.3597,0.2301
10470.0,2.90833,0.0194,0.0356,0.0916,0.0453,0.1455,0.1606,0.0777,0.3563,0.2292
10500.0,2.91667,0.0193,0.0353,0.0913,0.0451,0.1441,0.16,0.0773,0.353,0.2284
10530.0,2.925,0.0192,0.0349,0.0909,0.0448,0.1428,0.1594,0.0768,0.3497,0.2275
10560.0,2.93333,0.0191,0.0346,0.0906,0.0445,0.1415,0.1588,0.0764,0.3464,0.2267
10590.0,2.94167,0.019,0.0343,0.0903,0.0443,0.1401,0.1582,0.076,0.3432,0.2259
10620.0,2.95,0.0189,0.034,0.0899,0.044,0.1389,0.1576,0.0756,0.34,0.225
10650.0,2.95833,0.0188,0.0337,0.0896,0.0438,0.1376,0.157,0.0751,0.3369,0.2242
10680.0,2.96667,0.0187,0.0333,0.0893,0.0436,0.1363,0.1565,0.0747,0.3338,0.2234
10710.0,2.975,0.0186,0.033,0.089,0.0433,0.1351,0.1559,0.0743,0.3307,0.2226
10740.0,2.98333,0.0185,0.0327,0.0886,0.0431,0.1338,0.1553,0.0739,0.3277,0.2218
10770.0,2.99167,0.0184,0.0324,0.0883,0.0428,0.1326,0.1548,0.0735,0.3248,0.221
10800.0,3.0,0.0183,0.0322,0.088,0.0426,0.1314,0.1542,0.0731,0.3218,0.2202
